user,window_start_utc,window_end_utc,satellites,point_id,lat,lon,required_interval_hours
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.63393|146.41425|11,-19.63393,146.41425,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.64107|146.38799|12,-19.64107,146.38799,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.63813|146.41032|13,-19.63813,146.41032,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.76202|146.05856|14,-19.76202,146.05856,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.73458|147.63596|15,-19.73458,147.63596,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-23.17189|146.26003|16,-20.17189,146.26003,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-23.1713|146.26462|17,-20.1713,146.26462,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-23.16718|146.29683|18,-20.16718,146.29683,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-23.17614|146.256|19,-20.17614,146.256,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-23.17555|146.26059|20,-20.17555,146.26059,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.54722|146.4478|21,-19.54722,146.4478,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.54303|146.45171|22,-19.54303,146.45171,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.54362|146.44727|23,-19.54362,146.44727,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.55142|146.44389|24,-19.55142,146.44389,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.62671|146.41315|25,-19.62671,146.41315,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.6231|146.4126|26,-19.6231,146.4126,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.61949|146.41206|27,-19.61949,146.41206,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.61588|146.41151|28,-19.61588,146.41151,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.61646|146.40703|29,-19.61646,146.40703,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.5664|146.41431|30,-19.5664,146.41431,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.87635|150.46042|0,-19.87635,150.46042,12
User3,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,SENTINEL-1A;TERRA SAR X;ICEYE-X13,2025-01-01|0340|-22.87304|150.45979|1,-19.87304,150.45979,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0522|-21.59254|115.91343|0,-18.59254,115.91343,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0522|-21.58768|115.91287|1,-18.58768,115.91287,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-20.61659|116.76594|2,-17.61659,116.76594,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|1637|-21.696|114.99111|3,-18.696,114.99111,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|1817|-19.4966|118.30183|0,-16.4966,118.30183,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-18.30296|125.74907|0,-15.30296,125.74907,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-18.48895|124.10912|1,-15.48895,124.10912,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-18.48677|124.10123|2,-15.48677,124.10123,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-18.47853|124.08857|3,-15.47853,124.08857,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-18.4791|124.08491|4,-15.4791,124.08491,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-18.44464|124.00027|5,-15.44464,124.00027,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-19.88857|124.18351|6,-16.88857,124.18351,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.87384|127.48047|0,-12.87384,127.48047,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.86732|127.4949|1,-12.86732,127.4949,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.8682|127.48984|2,-12.8682,127.48984,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.86908|127.48479|3,-12.86908,127.48479,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.86254|127.49932|4,-12.86254,127.49932,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.86518|127.48408|5,-12.86518,127.48408,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.85774|127.50377|6,-12.85774,127.50377,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.85863|127.49866|7,-12.85863,127.49866,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.85384|127.50311|8,-12.85384,127.50311,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.84993|127.50242|9,-12.84993,127.50242,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.85172|127.4922|10,-12.85172,127.4922,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.89995|127.45036|11,-12.89995,127.45036,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.89607|127.44965|12,-12.89607,127.44965,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.89854|127.45353|13,-12.89854,127.45353,12
User4,2025-01-01 00:00:00Z,2025-01-15 23:59:59Z,Global-17;Global-18;Global-19;SKYSAT-C11;SKYSAT-C13;Landsat-8,2025-01-01|0525|-15.87472|127.4754|14,-12.87472,127.4754,12
